GEO_ID,NAME,P1_001N
1000000US361090017001004,"Block 1004, Block Group 1, Census Tract 17, Tompkins County, New York",102
1000000US361090017001005,"Block 1005, Block Group 1, Census Tract 17, Tompkins County, New York",50
1000000US361090017001006,"Block 1006, Block Group 1, Census Tract 17, Tompkins County, New York",18
1000000US361090017001007,"Block 1007, Block Group 1, Census Tract 17, Tompkins County, New York",28
1000000US361090017001008,"Block 1008, Block Group 1, Census Tract 17, Tompkins County, New York",24
1000000US361090017001009,"Block 1009, Block Group 1, Census Tract 17, Tompkins County, New York",37
1000000US361090017001010,"Block 1010, Block Group 1, Census Tract 17, Tompkins County, New York",42
1000000US361090017001011,"Block 1011, Block Group 1, Census Tract 17, Tompkins County, New York",40
1000000US361090017001012,"Block 1012, Block Group 1, Census Tract 17, Tompkins County, New York",74
1000000US361090017001013,"Block 1013, Block Group 1, Census Tract 17, Tompkins County, New York",18
1000000US361090017001014,"Block 1014, Block Group 1, Census Tract 17, Tompkins County, New York",5
1000000US361090017001015,"Block 1015, Block Group 1, Census Tract 17, Tompkins County, New York",58
1000000US361090017001016,"Block 1016, Block Group 1, Census Tract 17, Tompkins County, New York",8
1000000US361090017001017,"Block 1017, Block Group 1, Census Tract 17, Tompkins County, New York",13
1000000US361090017001018,"Block 1018, Block Group 1, Census Tract 17, Tompkins County, New York",25
1000000US361090017001019,"Block 1019, Block Group 1, Census Tract 17, Tompkins County, New York",57
1000000US361090017001020,"Block 1020, Block Group 1, Census Tract 17, Tompkins County, New York",0
1000000US361090017001021,"Block 1021, Block Group 1, Census Tract 17, Tompkins County, New York",50
1000000US361090017001022,"Block 1022, Block Group 1, Census Tract 17, Tompkins County, New York",15
1000000US361090017001023,"Block 1023, Block Group 1, Census Tract 17, Tompkins County, New York",0
1000000US361090017001024,"Block 1024, Block Group 1, Census Tract 17, Tompkins County, New York",0
1000000US361090017001025,"Block 1025, Block Group 1, Census Tract 17, Tompkins County, New York",36
1000000US361090017001026,"Block 1026, Block Group 1, Census Tract 17, Tompkins County, New York",31
1000000US361090017001027,"Block 1027, Block Group 1, Census Tract 17, Tompkins County, New York",22
1000000US361090017001028,"Block 1028, Block Group 1, Census Tract 17, Tompkins County, New York",16
1000000US361090017001029,"Block 1029, Block Group 1, Census Tract 17, Tompkins County, New York",151
1000000US361090017001030,"Block 1030, Block Group 1, Census Tract 17, Tompkins County, New York",177
1000000US361090017001031,"Block 1031, Block Group 1, Census Tract 17, Tompkins County, New York",42
1000000US361090017001032,"Block 1032, Block Group 1, Census Tract 17, Tompkins County, New York",54
1000000US361090017001033,"Block 1033, Block Group 1, Census Tract 17, Tompkins County, New York",133
1000000US361090017001034,"Block 1034, Block Group 1, Census Tract 17, Tompkins County, New York",45
1000000US361090017001035,"Block 1035, Block Group 1, Census Tract 17, Tompkins County, New York",17
1000000US361090017001036,"Block 1036, Block Group 1, Census Tract 17, Tompkins County, New York",30
1000000US361090017001037,"Block 1037, Block Group 1, Census Tract 17, Tompkins County, New York",28
1000000US361090017002000,"Block 2000, Block Group 2, Census Tract 17, Tompkins County, New York",140
1000000US361090017002001,"Block 2001, Block Group 2, Census Tract 17, Tompkins County, New York",118
1000000US361090017002002,"Block 2002, Block Group 2, Census Tract 17, Tompkins County, New York",39
1000000US361090017002003,"Block 2003, Block Group 2, Census Tract 17, Tompkins County, New York",10
1000000US361090017002004,"Block 2004, Block Group 2, Census Tract 17, Tompkins County, New York",31
1000000US361090017002005,"Block 2005, Block Group 2, Census Tract 17, Tompkins County, New York",35
1000000US361090017002006,"Block 2006, Block Group 2, Census Tract 17, Tompkins County, New York",35
1000000US361090017002007,"Block 2007, Block Group 2, Census Tract 17, Tompkins County, New York",30
1000000US361090017002008,"Block 2008, Block Group 2, Census Tract 17, Tompkins County, New York",16
1000000US361090017002009,"Block 2009, Block Group 2, Census Tract 17, Tompkins County, New York",26
1000000US361090017002010,"Block 2010, Block Group 2, Census Tract 17, Tompkins County, New York",47
1000000US361090017002011,"Block 2011, Block Group 2, Census Tract 17, Tompkins County, New York",4
1000000US361090017002012,"Block 2012, Block Group 2, Census Tract 17, Tompkins County, New York",5
1000000US361090017002013,"Block 2013, Block Group 2, Census Tract 17, Tompkins County, New York",15
1000000US361090017002014,"Block 2014, Block Group 2, Census Tract 17, Tompkins County, New York",38
1000000US361090017002015,"Block 2015, Block Group 2, Census Tract 17, Tompkins County, New York",54
1000000US361090017002016,"Block 2016, Block Group 2, Census Tract 17, Tompkins County, New York",56
1000000US361090017002017,"Block 2017, Block Group 2, Census Tract 17, Tompkins County, New York",14
1000000US361090017002018,"Block 2018, Block Group 2, Census Tract 17, Tompkins County, New York",67
1000000US361090017002019,"Block 2019, Block Group 2, Census Tract 17, Tompkins County, New York",36
1000000US361090017002020,"Block 2020, Block Group 2, Census Tract 17, Tompkins County, New York",105
1000000US361090017002021,"Block 2021, Block Group 2, Census Tract 17, Tompkins County, New York",17
1000000US361090017002022,"Block 2022, Block Group 2, Census Tract 17, Tompkins County, New York",9
1000000US361090017002023,"Block 2023, Block Group 2, Census Tract 17, Tompkins County, New York",34
1000000US361090017002024,"Block 2024, Block Group 2, Census Tract 17, Tompkins County, New York",0
1000000US361090017002025,"Block 2025, Block Group 2, Census Tract 17, Tompkins County, New York",248
1000000US361090017002026,"Block 2026, Block Group 2, Census Tract 17, Tompkins County, New York",6
1000000US361090017002027,"Block 2027, Block Group 2, Census Tract 17, Tompkins County, New York",19
1000000US361090017002028,"Block 2028, Block Group 2, Census Tract 17, Tompkins County, New York",33
1000000US361090017002029,"Block 2029, Block Group 2, Census Tract 17, Tompkins County, New York",11
1000000US361090017002030,"Block 2030, Block Group 2, Census Tract 17, Tompkins County, New York",7
1000000US361090017002031,"Block 2031, Block Group 2, Census Tract 17, Tompkins County, New York",94
1000000US361090017002032,"Block 2032, Block Group 2, Census Tract 17, Tompkins County, New York",73
1000000US361090017002033,"Block 2033, Block Group 2, Census Tract 17, Tompkins County, New York",5
1000000US361090017002034,"Block 2034, Block Group 2, Census Tract 17, Tompkins County, New York",0
1000000US361090017003000,"Block 3000, Block Group 3, Census Tract 17, Tompkins County, New York",0
1000000US361090017003001,"Block 3001, Block Group 3, Census Tract 17, Tompkins County, New York",8
1000000US361090017003002,"Block 3002, Block Group 3, Census Tract 17, Tompkins County, New York",58
1000000US361090017003003,"Block 3003, Block Group 3, Census Tract 17, Tompkins County, New York",6
1000000US361090017003004,"Block 3004, Block Group 3, Census Tract 17, Tompkins County, New York",47
1000000US361090017003005,"Block 3005, Block Group 3, Census Tract 17, Tompkins County, New York",18
1000000US361090017003006,"Block 3006, Block Group 3, Census Tract 17, Tompkins County, New York",28
1000000US361090017003007,"Block 3007, Block Group 3, Census Tract 17, Tompkins County, New York",11
1000000US361090017003008,"Block 3008, Block Group 3, Census Tract 17, Tompkins County, New York",37
1000000US361090017003009,"Block 3009, Block Group 3, Census Tract 17, Tompkins County, New York",46
1000000US361090017003010,"Block 3010, Block Group 3, Census Tract 17, Tompkins County, New York",34
1000000US361090017003011,"Block 3011, Block Group 3, Census Tract 17, Tompkins County, New York",48
1000000US361090017003012,"Block 3012, Block Group 3, Census Tract 17, Tompkins County, New York",14
1000000US361090017003013,"Block 3013, Block Group 3, Census Tract 17, Tompkins County, New York",10
1000000US361090017003014,"Block 3014, Block Group 3, Census Tract 17, Tompkins County, New York",21
1000000US361090017003015,"Block 3015, Block Group 3, Census Tract 17, Tompkins County, New York",3
1000000US361090017003016,"Block 3016, Block Group 3, Census Tract 17, Tompkins County, New York",18
1000000US361090017003017,"Block 3017, Block Group 3, Census Tract 17, Tompkins County, New York",32
1000000US361090017003018,"Block 3018, Block Group 3, Census Tract 17, Tompkins County, New York",15
1000000US361090017003019,"Block 3019, Block Group 3, Census Tract 17, Tompkins County, New York",15
1000000US361090017003020,"Block 3020, Block Group 3, Census Tract 17, Tompkins County, New York",0
1000000US361090017003021,"Block 3021, Block Group 3, Census Tract 17, Tompkins County, New York",9
1000000US361090017003022,"Block 3022, Block Group 3, Census Tract 17, Tompkins County, New York",1
1000000US361090017003023,"Block 3023, Block Group 3, Census Tract 17, Tompkins County, New York",7
1000000US361090017003024,"Block 3024, Block Group 3, Census Tract 17, Tompkins County, New York",14
1000000US361090017003025,"Block 3025, Block Group 3, Census Tract 17, Tompkins County, New York",3
1000000US361090017003026,"Block 3026, Block Group 3, Census Tract 17, Tompkins County, New York",11
1000000US361090017003027,"Block 3027, Block Group 3, Census Tract 17, Tompkins County, New York",104
1000000US361090017003028,"Block 3028, Block Group 3, Census Tract 17, Tompkins County, New York",24
1000000US361090017003029,"Block 3029, Block Group 3, Census Tract 17, Tompkins County, New York",14
1000000US361090017003030,"Block 3030, Block Group 3, Census Tract 17, Tompkins County, New York",0
1000000US361090017003031,"Block 3031, Block Group 3, Census Tract 17, Tompkins County, New York",15
1000000US361090017003032,"Block 3032, Block Group 3, Census Tract 17, Tompkins County, New York",10
1000000US361090017003033,"Block 3033, Block Group 3, Census Tract 17, Tompkins County, New York",22
1000000US361090017003034,"Block 3034, Block Group 3, Census Tract 17, Tompkins County, New York",14
1000000US361090017003035,"Block 3035, Block Group 3, Census Tract 17, Tompkins County, New York",24
1000000US361090017003036,"Block 3036, Block Group 3, Census Tract 17, Tompkins County, New York",14
1000000US361090017003037,"Block 3037, Block Group 3, Census Tract 17, Tompkins County, New York",13
1000000US361090017003038,"Block 3038, Block Group 3, Census Tract 17, Tompkins County, New York",30
1000000US361090017003039,"Block 3039, Block Group 3, Census Tract 17, Tompkins County, New York",27
1000000US361090017003040,"Block 3040, Block Group 3, Census Tract 17, Tompkins County, New York",105
1000000US361090017003041,"Block 3041, Block Group 3, Census Tract 17, Tompkins County, New York",16
1000000US361090017003042,"Block 3042, Block Group 3, Census Tract 17, Tompkins County, New York",60
1000000US361090017003043,"Block 3043, Block Group 3, Census Tract 17, Tompkins County, New York",18
1000000US361090017003044,"Block 3044, Block Group 3, Census Tract 17, Tompkins County, New York",0
1000000US361090017003045,"Block 3045, Block Group 3, Census Tract 17, Tompkins County, New York",0
1000000US361090017003046,"Block 3046, Block Group 3, Census Tract 17, Tompkins County, New York",5
1000000US361090017003047,"Block 3047, Block Group 3, Census Tract 17, Tompkins County, New York",9
1000000US361090017003048,"Block 3048, Block Group 3, Census Tract 17, Tompkins County, New York",24
1000000US361090017003049,"Block 3049, Block Group 3, Census Tract 17, Tompkins County, New York",97
1000000US361090017003050,"Block 3050, Block Group 3, Census Tract 17, Tompkins County, New York",13
1000000US361090017003051,"Block 3051, Block Group 3, Census Tract 17, Tompkins County, New York",33
1000000US361090017003052,"Block 3052, Block Group 3, Census Tract 17, Tompkins County, New York",34
1000000US361090017003053,"Block 3053, Block Group 3, Census Tract 17, Tompkins County, New York",22
1000000US361090018001000,"Block 1000, Block Group 1, Census Tract 18, Tompkins County, New York",15
1000000US361090018001001,"Block 1001, Block Group 1, Census Tract 18, Tompkins County, New York",8
1000000US361090018001002,"Block 1002, Block Group 1, Census Tract 18, Tompkins County, New York",3
1000000US361090018001003,"Block 1003, Block Group 1, Census Tract 18, Tompkins County, New York",29
1000000US361090018001004,"Block 1004, Block Group 1, Census Tract 18, Tompkins County, New York",38
1000000US361090018001005,"Block 1005, Block Group 1, Census Tract 18, Tompkins County, New York",113
1000000US361090018001006,"Block 1006, Block Group 1, Census Tract 18, Tompkins County, New York",11
1000000US361090018001007,"Block 1007, Block Group 1, Census Tract 18, Tompkins County, New York",6
1000000US361090018001008,"Block 1008, Block Group 1, Census Tract 18, Tompkins County, New York",19
1000000US361090018001009,"Block 1009, Block Group 1, Census Tract 18, Tompkins County, New York",28
1000000US361090018001010,"Block 1010, Block Group 1, Census Tract 18, Tompkins County, New York",37
1000000US361090018001011,"Block 1011, Block Group 1, Census Tract 18, Tompkins County, New York",8
1000000US361090018001012,"Block 1012, Block Group 1, Census Tract 18, Tompkins County, New York",149
1000000US361090018001013,"Block 1013, Block Group 1, Census Tract 18, Tompkins County, New York",20
1000000US361090018001014,"Block 1014, Block Group 1, Census Tract 18, Tompkins County, New York",15
1000000US361090018001015,"Block 1015, Block Group 1, Census Tract 18, Tompkins County, New York",26
1000000US361090018001016,"Block 1016, Block Group 1, Census Tract 18, Tompkins County, New York",53
1000000US361090018001017,"Block 1017, Block Group 1, Census Tract 18, Tompkins County, New York",10
1000000US361090018001018,"Block 1018, Block Group 1, Census Tract 18, Tompkins County, New York",12
1000000US361090018001019,"Block 1019, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001020,"Block 1020, Block Group 1, Census Tract 18, Tompkins County, New York",8
1000000US361090018001021,"Block 1021, Block Group 1, Census Tract 18, Tompkins County, New York",51
1000000US361090018001022,"Block 1022, Block Group 1, Census Tract 18, Tompkins County, New York",223
1000000US361090018001023,"Block 1023, Block Group 1, Census Tract 18, Tompkins County, New York",23
1000000US361090018001024,"Block 1024, Block Group 1, Census Tract 18, Tompkins County, New York",21
1000000US361090018001025,"Block 1025, Block Group 1, Census Tract 18, Tompkins County, New York",6
1000000US361090018001026,"Block 1026, Block Group 1, Census Tract 18, Tompkins County, New York",46
1000000US361090018001027,"Block 1027, Block Group 1, Census Tract 18, Tompkins County, New York",37
1000000US361090018001028,"Block 1028, Block Group 1, Census Tract 18, Tompkins County, New York",29
1000000US361090018001029,"Block 1029, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001030,"Block 1030, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001031,"Block 1031, Block Group 1, Census Tract 18, Tompkins County, New York",37
1000000US361090018001032,"Block 1032, Block Group 1, Census Tract 18, Tompkins County, New York",3
1000000US361090018001033,"Block 1033, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001034,"Block 1034, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001035,"Block 1035, Block Group 1, Census Tract 18, Tompkins County, New York",12
1000000US361090018001036,"Block 1036, Block Group 1, Census Tract 18, Tompkins County, New York",15
1000000US361090018001037,"Block 1037, Block Group 1, Census Tract 18, Tompkins County, New York",25
1000000US361090018001038,"Block 1038, Block Group 1, Census Tract 18, Tompkins County, New York",42
1000000US361090018001039,"Block 1039, Block Group 1, Census Tract 18, Tompkins County, New York",25
1000000US361090018001040,"Block 1040, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001041,"Block 1041, Block Group 1, Census Tract 18, Tompkins County, New York",17
1000000US361090018001042,"Block 1042, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001043,"Block 1043, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001044,"Block 1044, Block Group 1, Census Tract 18, Tompkins County, New York",24
1000000US361090018001045,"Block 1045, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001046,"Block 1046, Block Group 1, Census Tract 18, Tompkins County, New York",8
1000000US361090018001047,"Block 1047, Block Group 1, Census Tract 18, Tompkins County, New York",19
1000000US361090018001048,"Block 1048, Block Group 1, Census Tract 18, Tompkins County, New York",20
1000000US361090018001049,"Block 1049, Block Group 1, Census Tract 18, Tompkins County, New York",23
1000000US361090018001050,"Block 1050, Block Group 1, Census Tract 18, Tompkins County, New York",11
1000000US361090018001051,"Block 1051, Block Group 1, Census Tract 18, Tompkins County, New York",28
1000000US361090018001052,"Block 1052, Block Group 1, Census Tract 18, Tompkins County, New York",9
1000000US361090018001053,"Block 1053, Block Group 1, Census Tract 18, Tompkins County, New York",31
1000000US361090018001054,"Block 1054, Block Group 1, Census Tract 18, Tompkins County, New York",13
1000000US361090018001055,"Block 1055, Block Group 1, Census Tract 18, Tompkins County, New York",13
1000000US361090018001056,"Block 1056, Block Group 1, Census Tract 18, Tompkins County, New York",22
1000000US361090018001057,"Block 1057, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001058,"Block 1058, Block Group 1, Census Tract 18, Tompkins County, New York",4
1000000US361090018001059,"Block 1059, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001060,"Block 1060, Block Group 1, Census Tract 18, Tompkins County, New York",10
1000000US361090018001061,"Block 1061, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018001062,"Block 1062, Block Group 1, Census Tract 18, Tompkins County, New York",25
1000000US361090018001063,"Block 1063, Block Group 1, Census Tract 18, Tompkins County, New York",43
1000000US361090018001064,"Block 1064, Block Group 1, Census Tract 18, Tompkins County, New York",59
1000000US361090018001065,"Block 1065, Block Group 1, Census Tract 18, Tompkins County, New York",84
1000000US361090018001066,"Block 1066, Block Group 1, Census Tract 18, Tompkins County, New York",50
1000000US361090018001067,"Block 1067, Block Group 1, Census Tract 18, Tompkins County, New York",17
1000000US361090018001068,"Block 1068, Block Group 1, Census Tract 18, Tompkins County, New York",12
1000000US361090018001069,"Block 1069, Block Group 1, Census Tract 18, Tompkins County, New York",15
1000000US361090018001070,"Block 1070, Block Group 1, Census Tract 18, Tompkins County, New York",14
1000000US361090018001071,"Block 1071, Block Group 1, Census Tract 18, Tompkins County, New York",18
1000000US361090018001072,"Block 1072, Block Group 1, Census Tract 18, Tompkins County, New York",35
1000000US361090018001073,"Block 1073, Block Group 1, Census Tract 18, Tompkins County, New York",16
1000000US361090018001074,"Block 1074, Block Group 1, Census Tract 18, Tompkins County, New York",5
1000000US361090018001075,"Block 1075, Block Group 1, Census Tract 18, Tompkins County, New York",0
1000000US361090018002000,"Block 2000, Block Group 2, Census Tract 18, Tompkins County, New York",0
1000000US361090018002001,"Block 2001, Block Group 2, Census Tract 18, Tompkins County, New York",27
1000000US361090018002002,"Block 2002, Block Group 2, Census Tract 18, Tompkins County, New York",229
1000000US361090018002003,"Block 2003, Block Group 2, Census Tract 18, Tompkins County, New York",0
1000000US361090018002004,"Block 2004, Block Group 2, Census Tract 18, Tompkins County, New York",0
1000000US361090018002005,"Block 2005, Block Group 2, Census Tract 18, Tompkins County, New York",23
1000000US361090018002006,"Block 2006, Block Group 2, Census Tract 18, Tompkins County, New York",34
1000000US361090018002007,"Block 2007, Block Group 2, Census Tract 18, Tompkins County, New York",10
1000000US361090018002008,"Block 2008, Block Group 2, Census Tract 18, Tompkins County, New York",129
1000000US361090018002009,"Block 2009, Block Group 2, Census Tract 18, Tompkins County, New York",77
1000000US361090018002010,"Block 2010, Block Group 2, Census Tract 18, Tompkins County, New York",19
1000000US361090018002011,"Block 2011, Block Group 2, Census Tract 18, Tompkins County, New York",17
1000000US361090018002012,"Block 2012, Block Group 2, Census Tract 18, Tompkins County, New York",28
1000000US361090018002013,"Block 2013, Block Group 2, Census Tract 18, Tompkins County, New York",88
1000000US361090018002014,"Block 2014, Block Group 2, Census Tract 18, Tompkins County, New York",14
1000000US361090018002015,"Block 2015, Block Group 2, Census Tract 18, Tompkins County, New York",25
1000000US361090018002016,"Block 2016, Block Group 2, Census Tract 18, Tompkins County, New York",140
1000000US361090018002017,"Block 2017, Block Group 2, Census Tract 18, Tompkins County, New York",18
1000000US361090018002018,"Block 2018, Block Group 2, Census Tract 18, Tompkins County, New York",70
1000000US361090018002019,"Block 2019, Block Group 2, Census Tract 18, Tompkins County, New York",4
1000000US361090018002020,"Block 2020, Block Group 2, Census Tract 18, Tompkins County, New York",21
1000000US361090018002021,"Block 2021, Block Group 2, Census Tract 18, Tompkins County, New York",13
1000000US361090018002022,"Block 2022, Block Group 2, Census Tract 18, Tompkins County, New York",36
1000000US361090018002023,"Block 2023, Block Group 2, Census Tract 18, Tompkins County, New York",47
1000000US361090018002024,"Block 2024, Block Group 2, Census Tract 18, Tompkins County, New York",41
1000000US361090018002025,"Block 2025, Block Group 2, Census Tract 18, Tompkins County, New York",101
1000000US361090018002026,"Block 2026, Block Group 2, Census Tract 18, Tompkins County, New York",2
1000000US361090018002027,"Block 2027, Block Group 2, Census Tract 18, Tompkins County, New York",35
1000000US361090018002028,"Block 2028, Block Group 2, Census Tract 18, Tompkins County, New York",143
1000000US361090018002029,"Block 2029, Block Group 2, Census Tract 18, Tompkins County, New York",62
1000000US361090018002030,"Block 2030, Block Group 2, Census Tract 18, Tompkins County, New York",17
1000000US361090018002031,"Block 2031, Block Group 2, Census Tract 18, Tompkins County, New York",40
1000000US361090018002032,"Block 2032, Block Group 2, Census Tract 18, Tompkins County, New York",24
1000000US361090018002033,"Block 2033, Block Group 2, Census Tract 18, Tompkins County, New York",59
1000000US361090018002034,"Block 2034, Block Group 2, Census Tract 18, Tompkins County, New York",11
1000000US361090018002035,"Block 2035, Block Group 2, Census Tract 18, Tompkins County, New York",26
1000000US361090018002036,"Block 2036, Block Group 2, Census Tract 18, Tompkins County, New York",10
1000000US361090018002037,"Block 2037, Block Group 2, Census Tract 18, Tompkins County, New York",35
1000000US361090018002038,"Block 2038, Block Group 2, Census Tract 18, Tompkins County, New York",14
1000000US361090018002039,"Block 2039, Block Group 2, Census Tract 18, Tompkins County, New York",21
1000000US361090018002040,"Block 2040, Block Group 2, Census Tract 18, Tompkins County, New York",12
1000000US361090018002041,"Block 2041, Block Group 2, Census Tract 18, Tompkins County, New York",12
1000000US361090018002042,"Block 2042, Block Group 2, Census Tract 18, Tompkins County, New York",8
1000000US361090018002043,"Block 2043, Block Group 2, Census Tract 18, Tompkins County, New York",7
1000000US361090018003000,"Block 3000, Block Group 3, Census Tract 18, Tompkins County, New York",13
1000000US361090018003001,"Block 3001, Block Group 3, Census Tract 18, Tompkins County, New York",143
1000000US361090018003002,"Block 3002, Block Group 3, Census Tract 18, Tompkins County, New York",27
1000000US361090018003003,"Block 3003, Block Group 3, Census Tract 18, Tompkins County, New York",92
1000000US361090018003004,"Block 3004, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003005,"Block 3005, Block Group 3, Census Tract 18, Tompkins County, New York",106
1000000US361090018003006,"Block 3006, Block Group 3, Census Tract 18, Tompkins County, New York",27
1000000US361090018003007,"Block 3007, Block Group 3, Census Tract 18, Tompkins County, New York",23
1000000US361090018003008,"Block 3008, Block Group 3, Census Tract 18, Tompkins County, New York",62
1000000US361090018003009,"Block 3009, Block Group 3, Census Tract 18, Tompkins County, New York",65
1000000US361090018003010,"Block 3010, Block Group 3, Census Tract 18, Tompkins County, New York",15
1000000US361090018003011,"Block 3011, Block Group 3, Census Tract 18, Tompkins County, New York",111
1000000US361090018003012,"Block 3012, Block Group 3, Census Tract 18, Tompkins County, New York",14
1000000US361090018003013,"Block 3013, Block Group 3, Census Tract 18, Tompkins County, New York",4
1000000US361090018003014,"Block 3014, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003015,"Block 3015, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003016,"Block 3016, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003017,"Block 3017, Block Group 3, Census Tract 18, Tompkins County, New York",12
1000000US361090018003018,"Block 3018, Block Group 3, Census Tract 18, Tompkins County, New York",13
1000000US361090018003019,"Block 3019, Block Group 3, Census Tract 18, Tompkins County, New York",61
1000000US361090018003020,"Block 3020, Block Group 3, Census Tract 18, Tompkins County, New York",47
1000000US361090018003021,"Block 3021, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003022,"Block 3022, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003023,"Block 3023, Block Group 3, Census Tract 18, Tompkins County, New York",100
1000000US361090018003024,"Block 3024, Block Group 3, Census Tract 18, Tompkins County, New York",55
1000000US361090018003025,"Block 3025, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003026,"Block 3026, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003027,"Block 3027, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003028,"Block 3028, Block Group 3, Census Tract 18, Tompkins County, New York",4
1000000US361090018003029,"Block 3029, Block Group 3, Census Tract 18, Tompkins County, New York",5
1000000US361090018003030,"Block 3030, Block Group 3, Census Tract 18, Tompkins County, New York",10
1000000US361090018003031,"Block 3031, Block Group 3, Census Tract 18, Tompkins County, New York",15
1000000US361090018003032,"Block 3032, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003033,"Block 3033, Block Group 3, Census Tract 18, Tompkins County, New York",5
1000000US361090018003034,"Block 3034, Block Group 3, Census Tract 18, Tompkins County, New York",57
1000000US361090018003035,"Block 3035, Block Group 3, Census Tract 18, Tompkins County, New York",18
1000000US361090018003036,"Block 3036, Block Group 3, Census Tract 18, Tompkins County, New York",16
1000000US361090018003037,"Block 3037, Block Group 3, Census Tract 18, Tompkins County, New York",18
1000000US361090018003038,"Block 3038, Block Group 3, Census Tract 18, Tompkins County, New York",20
1000000US361090018003039,"Block 3039, Block Group 3, Census Tract 18, Tompkins County, New York",21
1000000US361090018003040,"Block 3040, Block Group 3, Census Tract 18, Tompkins County, New York",8
1000000US361090018003041,"Block 3041, Block Group 3, Census Tract 18, Tompkins County, New York",7
1000000US361090018003042,"Block 3042, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003043,"Block 3043, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003044,"Block 3044, Block Group 3, Census Tract 18, Tompkins County, New York",11
1000000US361090018003045,"Block 3045, Block Group 3, Census Tract 18, Tompkins County, New York",21
1000000US361090018003046,"Block 3046, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003047,"Block 3047, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003048,"Block 3048, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003049,"Block 3049, Block Group 3, Census Tract 18, Tompkins County, New York",1
1000000US361090018003050,"Block 3050, Block Group 3, Census Tract 18, Tompkins County, New York",0
1000000US361090018003051,"Block 3051, Block Group 3, Census Tract 18, Tompkins County, New York",8
1000000US361090018003052,"Block 3052, Block Group 3, Census Tract 18, Tompkins County, New York",8
1000000US361090018003053,"Block 3053, Block Group 3, Census Tract 18, Tompkins County, New York",8
1000000US361090018003054,"Block 3054, Block Group 3, Census Tract 18, Tompkins County, New York",26
1000000US361090018003055,"Block 3055, Block Group 3, Census Tract 18, Tompkins County, New York",9
1000000US361090019011000,"Block 1000, Block Group 1, Census Tract 19.01, Tompkins County, New York",9
1000000US361090019011001,"Block 1001, Block Group 1, Census Tract 19.01, Tompkins County, New York",15
1000000US361090019011002,"Block 1002, Block Group 1, Census Tract 19.01, Tompkins County, New York",1
1000000US361090019011003,"Block 1003, Block Group 1, Census Tract 19.01, Tompkins County, New York",4
1000000US361090019011004,"Block 1004, Block Group 1, Census Tract 19.01, Tompkins County, New York",3
1000000US361090019011005,"Block 1005, Block Group 1, Census Tract 19.01, Tompkins County, New York",29
1000000US361090019011006,"Block 1006, Block Group 1, Census Tract 19.01, Tompkins County, New York",7
1000000US361090019011007,"Block 1007, Block Group 1, Census Tract 19.01, Tompkins County, New York",3
1000000US361090019011008,"Block 1008, Block Group 1, Census Tract 19.01, Tompkins County, New York",16
1000000US361090019011009,"Block 1009, Block Group 1, Census Tract 19.01, Tompkins County, New York",0
1000000US361090019011010,"Block 1010, Block Group 1, Census Tract 19.01, Tompkins County, New York",99
1000000US361090019011011,"Block 1011, Block Group 1, Census Tract 19.01, Tompkins County, New York",121
1000000US361090019011012,"Block 1012, Block Group 1, Census Tract 19.01, Tompkins County, New York",24
1000000US361090019011013,"Block 1013, Block Group 1, Census Tract 19.01, Tompkins County, New York",24
1000000US361090019011014,"Block 1014, Block Group 1, Census Tract 19.01, Tompkins County, New York",5
1000000US361090019011015,"Block 1015, Block Group 1, Census Tract 19.01, Tompkins County, New York",21
1000000US361090019011016,"Block 1016, Block Group 1, Census Tract 19.01, Tompkins County, New York",12
