placeId,cid,title,categoryName,temporarilyClosed,reviewsCount,permanentlyClosed,url,totalScore,location/lat,location/lng
ChIJ-bxCN46B0IkRexElZNwCq6U,11937638382871843195,Chatty Cathy Coffee and Juice Co.,Açaí shop,False,96,False,"https://www.google.com/maps/place/Chatty+Cathy+Coffee+and+Juice+Co./@42.4416584,-76.487266,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e3742bcf9:0xa5ab02dc6425117b!8m2!3d42.4416584!4d-76.487266!16s%2Fg%2F11dxcpk5r4?hl=en&entry=ttu",4.6,42.4416584,-76.487266
ChIJqUQlaeSB0IkReeBBTT1HOoI,9383891102194589817,Collegetown Bagels,Bagel shop,False,303,False,"https://www.google.com/maps/place/Collegetown+Bagels/@42.4377584,-76.4635789,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081e4692544a9:0x823a473d4d41e079!8m2!3d42.4377584!4d-76.4635789!16s%2Fg%2F1thz2n1x?hl=en&entry=ttu",4.2,42.4377584,-76.4635789
ChIJs9aNF-eP0IkR6vQWQKdpzrY,13172582127160980714,Gimme! Coffee,Coffee shop,False,230,False,"https://www.google.com/maps/place/Gimme!+Coffee/@42.542124,-76.6619499,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fe7178dd6b3:0xb6ce69a74016f4ea!8m2!3d42.542124!4d-76.6619499!16s%2Fg%2F1tjh0br4?hl=en&entry=ttu",4.6,42.542124,-76.6619499
ChIJ4-VjbIqB0IkR7jootSpaulw,6681752136631991022,Temple of Zeus,Cafe,False,71,False,"https://www.google.com/maps/place/Temple+of+Zeus/@42.4490006,-76.48341,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818a6c63e5e3:0x5cba5a2ab5283aee!8m2!3d42.4490006!4d-76.48341!16s%2Fg%2F11b76tsdkj?hl=en&entry=ttu",4.4,42.4490006,-76.48341
ChIJu4t4-B6B0IkREdxXzSR8YDg,4062383361393941521,Dunkin',Coffee shop,False,381,False,"https://www.google.com/maps/place/Dunkin'/@42.4196439,-76.5206317,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811ef8788bbb:0x38607c24cd57dc11!8m2!3d42.4196439!4d-76.5206317!16s%2Fg%2F1pt_ym8h3?hl=en&entry=ttu",3.8,42.4196439,-76.5206317
ChIJ96voNj2B0IkRCr-wnONaVW0,7878303056787455754,Alley Cat Cafe,Cafe,False,258,False,"https://www.google.com/maps/place/Alley+Cat+Cafe/@42.4398073,-76.4992374,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0813d36e8abf7:0x6d555ae39cb0bf0a!8m2!3d42.4398073!4d-76.4992374!16s%2Fg%2F11ghzl2417?hl=en&entry=ttu",4.7,42.4398073,-76.4992374
ChIJx_f-hbGB0IkRZKH7lb_57PI,17504640452932641124,Taichi Bubble Tea - Ithaca,Bubble tea store,False,152,False,"https://www.google.com/maps/place/Taichi+Bubble+Tea+-+Ithaca/@42.4300995,-76.5084917,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081b185fef7c7:0xf2ecf9bf95fba164!8m2!3d42.4300995!4d-76.5084917!16s%2Fg%2F11py9s_n_h?hl=en&entry=ttu",4.3,42.4300995,-76.5084917
ChIJ90VQAnSB0IkRLhg_toTdzlY,6255180494527207470,Dunkin',Coffee shop,False,606,False,"https://www.google.com/maps/place/Dunkin'/@42.4381131,-76.5079205,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08174025045f7:0x56cedd84b63f182e!8m2!3d42.4381131!4d-76.5079205!16s%2Fg%2F1tfl15l8?hl=en&entry=ttu",3.6,42.4381131,-76.5079205
ChIJK8QTwZl62okRWJYXFY8ZNLM,12912974133902939736,Mobil,Petrol Station,False,7,False,"https://www.google.com/maps/place/Mobil/@42.495959,-76.298353,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a99c113c42b:0xb334198f15179658!8m2!3d42.495959!4d-76.298353!16s%2Fg%2F1td_cp8q?hl=en&entry=ttu",3.6,42.495959,-76.298353
ChIJBUmzhJZ62okRoUD07Q2Jj_k,17982742530033467553,Dryden Community Center Café,Cafe,False,73,True,"https://www.google.com/maps/place/Dryden+Community+Center+Caf%C3%A9/@42.4903464,-76.2978949,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9684b34905:0xf98f890dedf440a1!8m2!3d42.4903464!4d-76.2978949!16s%2Fg%2F11rd3f8nk?hl=en&entry=ttu",4.5,42.4903464,-76.2978949
ChIJ2ZV6wd972okRXXk_DyplJyk,2965450110965610845,The Station Creamery,Ice cream shop,False,17,False,"https://www.google.com/maps/place/The+Station+Creamery/@42.4905649,-76.3040722,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7bdfc17a95d9:0x2927652a0f3f795d!8m2!3d42.4905649!4d-76.3040722!16s%2Fg%2F11sfx3kpxv?hl=en&entry=ttu",4.6,42.4905649,-76.3040722
ChIJOYE_-D-C0IkRLwKoY4NLmT0,4438661935435088431,Hope's Events & Catering,Cafe,False,24,False,"https://www.google.com/maps/place/cafe/@42.4686823,-76.4791665,17z/data=!3m1!4b1!4m2!3m1!1s0x89d0823ff83f8139:0x3d994b8363a8022f?hl=en&entry=ttu",4.3,42.4686823,-76.4791665
ChIJYRWPElGB0IkRtPrgWLkAdxo,1906993763274783412,Ooy's Cafe and Deli,Deli,False,100,False,"https://www.google.com/maps/place/Ooy's+Cafe+and+Deli/@42.4405899,-76.4955816,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08151128f1561:0x1a7700b958e0fab4!8m2!3d42.4405899!4d-76.4955816!16s%2Fg%2F11k2r2vf59?hl=en&entry=ttu",4.2,42.4405899,-76.4955816
ChIJaZf7fmuB0IkRBtq5UMoaado,15738139829062982150,The Strand Cafe,Restaurant,False,46,False,"https://www.google.com/maps/place/The+Strand+Cafe/@42.4401429,-76.4949048,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0816b7efb9769:0xda691aca50b9da06!8m2!3d42.4401429!4d-76.4949048!16s%2Fg%2F11h7_r0wk6?hl=en&entry=ttu",4.0,42.4401429,-76.4949048
ChIJ8841pZ2B0IkR_KskH03nZAk,676920162433412092,Sacred Root Kava Lounge & Tea Bar,Tea house,False,257,False,"https://www.google.com/maps/place/Sacred+Root+Kava+Lounge+%26+Tea+Bar/@42.4392414,-76.5004839,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819da535cef3:0x964e74d1f24abfc!8m2!3d42.4392414!4d-76.5004839!16s%2Fg%2F11b7rxjzm8?hl=en&entry=ttu",4.8,42.4392414,-76.5004839
ChIJr-9GyEqB0IkRBoX8VdH8fpI,10556152552623998214,Forty Weight Coffee Roasters,Cafe,False,7,False,"https://www.google.com/maps/place/Forty+Weight+Coffee+Roasters/@42.4510895,-76.5093496,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0814ac846efaf:0x927efcd155fc8506!8m2!3d42.4510895!4d-76.5093496!16s%2Fg%2F11h3x16n9r?hl=en&entry=ttu",5.0,42.4510895,-76.5093496
ChIJOc8U2wF02okRIyvR7O3-AVE,5837226889882708771,Hotel Groton,Cafe,True,7,False,"https://www.google.com/maps/place/cafe/@42.5905355,-76.3675948,17z/data=!3m1!4b1!4m2!3m1!1s0x89da7401db14cf39:0x5101feedecd12b23?hl=en&entry=ttu",4.3,42.5905355,-76.3675948
ChIJI8BaMFN-2okR22eN3n1p5bg,13323171061971118043,Copper Horse Coffee Roasters,Coffee roasters,False,60,False,"https://www.google.com/maps/place/Copper+Horse+Coffee+Roasters/@42.3959069,-76.4093019,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7e53305ac023:0xb8e5697dde8d67db!8m2!3d42.3959069!4d-76.4093019!16s%2Fg%2F1q6kk7362?hl=en&entry=ttu",4.8,42.3959069,-76.4093019
ChIJEQHubap72okRDW2wHhE3fcE,13942360568077774093,JST Coffee,Coffee roasters,False,0,False,"https://www.google.com/maps/place/JST+Coffee/@42.4908228,-76.2973017,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7baa6dee0111:0xc17d37111eb06d0d!8m2!3d42.4908228!4d-76.2973017!16s%2Fg%2F11t_t593gq?hl=en&entry=ttu",,42.4908228,-76.2973017
ChIJtR9R0JF62okRyq3EOcW6eeo,16895740833297640906,Bagelover's,Bagel shop,False,17,False,"https://www.google.com/maps/place/Bagelover's/@42.4929256,-76.3052716,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a91d0511fb5:0xea79bac539c4adca!8m2!3d42.4929256!4d-76.3052716!16s%2Fg%2F1tdpn21b?hl=en&entry=ttu",4.2,42.4929256,-76.3052716
ChIJHQzqsp6B0IkRpdmI7XD7WJ8,11482203712421157285,Wegmans,Coffee shop,False,0,False,"https://www.google.com/maps/place/Wegmans/@42.4439614,-76.5018807,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819eb2ea0c1d:0x9f58fb70ed88d9a5!8m2!3d42.4439614!4d-76.5018807!16s%2Fg%2F11y1m5rrq6?hl=en&entry=ttu",,42.4439614,-76.5018807
ChIJC9Z7tYqB0IkRt6zgAoRXPAg,593445475401641143,Bus Stop Bagels,Bagel shop,False,50,False,"https://www.google.com/maps/place/Bus+Stop+Bagels/@42.4478371,-76.4794058,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818ab57bd60b:0x83c578402e0acb7!8m2!3d42.4478371!4d-76.4794058!16s%2Fg%2F11bc7qhvx0?hl=en&entry=ttu",4.3,42.4478371,-76.4794058
ChIJ01ClEo6B0IkRQSnAbJhuwl0,6756083991947782465,Kung Fu Tea,Bubble tea store,False,142,False,"https://www.google.com/maps/place/Kung+Fu+Tea/@42.4414668,-76.4859963,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e12a550d3:0x5dc26e986cc02941!8m2!3d42.4414668!4d-76.4859963!16s%2Fg%2F11cnbzb57y?hl=en&entry=ttu",4.3,42.4414668,-76.4859963
ChIJaSFUOZuB0IkRzrl_kFpOzkA,4669756014508095950,The Shop,Coffee shop,True,48,False,"https://www.google.com/maps/place/The+Shop/@42.4407086,-76.4950394,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b39542169:0x40ce4e5a907fb9ce!8m2!3d42.4407086!4d-76.4950394!16s%2Fg%2F1v2f1hd2?hl=en&entry=ttu",4.8,42.4407086,-76.4950394
ChIJ8Vs_r3SB0IkR6tDLXybCnYU,9628065048459727082,Barnes & Noble,Book store,False,764,False,"https://www.google.com/maps/place/Barnes+%26+Noble/@42.4328804,-76.510086,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08174af3f5bf1:0x859dc2265fcbd0ea!8m2!3d42.4328804!4d-76.510086!16s%2Fg%2F1vyn4v46?hl=en&entry=ttu",4.5,42.4328804,-76.510086
ChIJt-oOBgKB0IkR-B0B1n0MWRQ,1466216888286649848,Nothing Nowhere,Coffee shop,True,76,False,"https://www.google.com/maps/place/Nothing+Nowhere/@42.4398,-76.497989,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08102060eeab7:0x14590c7dd6011df8!8m2!3d42.4398!4d-76.497989!16s%2Fg%2F11fr61lqyf?hl=en&entry=ttu",4.8,42.4398,-76.497989
ChIJP7P2l5yB0IkR6y-H7oU_WIw,10112902807725486059,Kilpatricks Publick House,Irish pub,False,473,False,"https://www.google.com/maps/place/Kilpatricks+Publick+House/@42.4407692,-76.4970321,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c97f6b33f:0x8c583f85ee872feb!8m2!3d42.4407692!4d-76.4970321!16s%2Fg%2F1wg5y_7z?hl=en&entry=ttu",4.2,42.4407692,-76.4970321
ChIJYzExIpyB0IkRF42HIzjNQLs,13493010124599954711,Coltivare,New American restaurant,True,201,False,"https://www.google.com/maps/place/Coltivare/@42.4370902,-76.4986453,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c22313163:0xbb40cd3823878d17!8m2!3d42.4370902!4d-76.4986453!16s%2Fg%2F11b6gn3r5k?hl=en&entry=ttu",3.9,42.4370902,-76.4986453
ChIJKaOTClqC0IkR7_zzRFNQ-h0,2160127289846922479,Target,Department store,False,337,False,"https://www.google.com/maps/place/Target/@42.4851799,-76.4908905,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0x1dfa505344f3fcef!8m2!3d42.4851799!4d-76.4908905!16s%2Fg%2F1thnprlh?hl=en&entry=ttu",4.3,42.4851799,-76.4908905
ChIJndqRYRqC0IkRrURr_mG5ICA,2315054038999844013,The Cornell Store,Clothing store,False,894,False,"https://www.google.com/maps/place/The+Cornell+Store/@42.4467383,-76.4842171,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0821a6191da9d:0x2020b961fe6b44ad!8m2!3d42.4467383!4d-76.4842171!16s%2Fg%2F1hm23xygq?hl=en&entry=ttu",4.5,42.4467383,-76.4842171
ChIJd5TQDg6B0IkRbpGn-FwbWGE,7014386505752220014,Walmart Supercenter,Department store,False,3009,False,"https://www.google.com/maps/place/Walmart+Supercenter/@42.427751,-76.5137766,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810e0ed09477:0x61581b5cf8a7916e!8m2!3d42.427751!4d-76.5137766!16s%2Fm%2F03nzvkr?hl=en&entry=ttu",3.7,42.427751,-76.5137766
ChIJ62bLpw-B0IkR6nP1SxvwFt8,16075299919974724586,Byrne Dairy and Deli,Gas station,False,47,False,"https://www.google.com/maps/place/Byrne+Dairy+and+Deli/@42.4258924,-76.5114056,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810fa7cb66eb:0xdf16f01b4bf573ea!8m2!3d42.4258924!4d-76.5114056!16s%2Fg%2F11lm5h4hrc?hl=en&entry=ttu",3.3,42.4258924,-76.5114056
ChIJwXyEZWOB0IkRKLZ-EFiw4rc,13250346945957770792,CVS Pharmacy,Pharmacy,False,7,False,"https://www.google.com/maps/place/CVS+Pharmacy/@42.4363755,-76.5069795,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0816365847cc1:0xb7e2b058107eb628!8m2!3d42.4363755!4d-76.5069795!16s%2Fg%2F11ghtmtxvl?hl=en&entry=ttu",3.7,42.4363755,-76.5069795
ChIJMxFscW2B0IkRJRTtikDzt10,6753133624799597605,Sweet N’ Salty,Creperie,False,14,False,"https://www.google.com/maps/place/Sweet+N%E2%80%99+Salty/@42.4419194,-76.4872568,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0816d716c1133:0x5db7f3408aed1425!8m2!3d42.4419194!4d-76.4872568!16s%2Fg%2F11tt5yv2j_?hl=en&entry=ttu",4.3,42.4419194,-76.4872568
ChIJnY8I1nCB0IkR7UpUWyXlpWM,7180397129520925421,Fastrac,Gas station,False,26,False,"https://www.google.com/maps/place/Fastrac/@42.4405993,-76.5087575,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08170d6088f9d:0x63a5e5255b544aed!8m2!3d42.4405993!4d-76.5087575!16s%2Fg%2F1tf_tvh4?hl=en&entry=ttu",3.2,42.4405993,-76.5087575
ChIJnyNxx5yB0IkRDEEGfDb6sS8,3436803102576361740,GreenStar Food Co+op,Grocery store,False,277,False,"https://www.google.com/maps/place/GreenStar+Food+Co%2Bop/@42.4453713,-76.5096634,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cc771239f:0x2fb1fa367c06410c!8m2!3d42.4453713!4d-76.5096634!16s%2Fg%2F1tdyb0_g?hl=en&entry=ttu",4.5,42.4453713,-76.5096634
ChIJd-8Ltk6B0IkRS194FYwtvMc,14392428588848144203,Dandy Mini Mart,Convenience store,False,21,False,"https://www.google.com/maps/place/Dandy+Mini+Mart/@42.4403723,-76.512947,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0814eb60bef77:0xc7bc2d8c15785f4b!8m2!3d42.4403723!4d-76.512947!16s%2Fg%2F11g0kc_zph?hl=en&entry=ttu",2.9,42.4403723,-76.512947
ChIJTWvCpHaB0IkR1RTkjyCx7wQ,355697648996717781,Ithaca Bakery,Bakery,False,5,False,"https://www.google.com/maps/place/Ithaca+Bakery/@42.4226437,-76.4939699,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08176a4c26b4d:0x4efb1208fe414d5!8m2!3d42.4226437!4d-76.4939699!16s%2Fg%2F11rzprkdt2?hl=en&entry=ttu",3.0,42.4226437,-76.4939699
ChIJyyWylqWB0IkRGXVZYGxF9w0,1006349373515855129,U Tea Bubble Tea,Bubble tea store,False,146,False,"https://www.google.com/maps/place/U+Tea+Bubble+Tea/@42.4414485,-76.4848199,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a596b225cb:0xdf7456c60597519!8m2!3d42.4414485!4d-76.4848199!16s%2Fg%2F11f76l467l?hl=en&entry=ttu",4.2,42.4414485,-76.4848199
ChIJ-TWeeI6B0IkRCubzG-VVovA,17339515957834671626,Collegetown Bagels,Bagel shop,False,1189,False,"https://www.google.com/maps/place/Collegetown+Bagels/@42.4422042,-76.4855014,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e789e35f9:0xf0a255e51bf3e60a!8m2!3d42.4422042!4d-76.4855014!16s%2Fg%2F1vljh9m3?hl=en&entry=ttu",4.3,42.4422042,-76.4855014
ChIJ93Gq2p-B0IkR81leyAy-WKY,11986539370357086707,Paris Baguette,Bakery,False,181,False,"https://www.google.com/maps/place/Paris+Baguette/@42.4394652,-76.4976072,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819fdaaa71f7:0xa658be0cc85e59f3!8m2!3d42.4394652!4d-76.4976072!16s%2Fg%2F11tdqt36br?hl=en&entry=ttu",4.4,42.4394652,-76.4976072
ChIJPxTDrXCB0IkRXexVOok16hk,1867363859003993181,Ithaca Bakery,Takeout Restaurant,False,2193,False,"https://www.google.com/maps/place/Ithaca+Bakery/@42.4427101,-76.5088795,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08170adc3143f:0x19ea35893a55ec5d!8m2!3d42.4427101!4d-76.5088795!16s%2Fg%2F1tdbxr5m?hl=en&entry=ttu",4.4,42.4427101,-76.5088795
ChIJb69_18lx2okRMmhJ5KcT22c,7483596817616693298,Dandy Mini Mart,Convenience store,False,26,False,"https://www.google.com/maps/place/Dandy+Mini+Mart/@42.5491737,-76.2944581,17z/data=!3m1!4b1!4m6!3m5!1s0x89da71c9d77faf6f:0x67db13a7e4496832!8m2!3d42.5491737!4d-76.2944581!16s%2Fg%2F1tgp1t2b?hl=en&entry=ttu",3.5,42.5491737,-76.2944581
ChIJuWbUuxmG0IkRKcJd26Wclj8,4582021907059950121,Dandy Mini Mart,Convenience store,False,16,False,"https://www.google.com/maps/place/Dandy+Mini+Mart/@42.451179,-76.631455,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08619bbd466b9:0x3f969ca5db5dc229!8m2!3d42.451179!4d-76.631455!16s%2Fg%2F1ptxk85h9?hl=en&entry=ttu",2.9,42.451179,-76.631455
ChIJBVBPDByB0IkRzzkU0w8tBgs,794371930266548687,Dream Tea & Poke,Restaurant,False,41,False,"https://www.google.com/maps/place/Dream+Tea+%26+Poke/@42.4406563,-76.4974243,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811c0c4f5005:0xb062d0fd31439cf!8m2!3d42.4406563!4d-76.4974243!16s%2Fg%2F11kj3g784d?hl=en&entry=ttu",4.7,42.4406563,-76.4974243
ChIJy8pGPo6B0IkRXfBYPsH-yPQ,17638628046524706909,Panda Tea Lounge,Bubble tea store,False,125,True,"https://www.google.com/maps/place/Panda+Tea+Lounge/@42.4419194,-76.4872568,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e3e46cacb:0xf4c8fec13e58f05d!8m2!3d42.4419194!4d-76.4872568!16s%2Fg%2F11b64jc028?hl=en&entry=ttu",4.1,42.4419194,-76.4872568
ChIJeU-Hl2KB0IkRsbZQpHUKrII,9415912421309068977,Ithaca Mango Mango Dessert,Dessert restaurant,False,70,False,"https://www.google.com/maps/place/Ithaca+Mango+Mango+Dessert/@42.4414931,-76.4856141,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0816297874f79:0x82ac0a75a450b6b1!8m2!3d42.4414931!4d-76.4856141!16s%2Fg%2F11j3wbsz0z?hl=en&entry=ttu",4.3,42.4414931,-76.4856141
ChIJ_6er-c6d0IkRVt0qCv8w8Yo,10011837318566698326,Laurie's Grain-Free Bakehouse,Bakery,False,0,False,"https://www.google.com/maps/place/Laurie's+Grain-Free+Bakehouse/@42.5964234,-76.4985093,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09dcef9aba7ff:0x8af130ff0a2add56!8m2!3d42.5964234!4d-76.4985093!16s%2Fg%2F11gyyvbshf?hl=en&entry=ttu",,42.5964234,-76.4985093
ChIJRaY_eqx22okRYnAlbuKj3Is,10078110259054211170,Ice Cream Caboose,Ice cream shop,True,144,False,"https://www.google.com/maps/place/Ice+Cream+Caboose/@42.5850739,-76.3673128,17z/data=!3m1!4b1!4m6!3m5!1s0x89da76ac7a3fa645:0x8bdca3e26e257062!8m2!3d42.5850739!4d-76.3673128!16s%2Fg%2F11by_mbblv?hl=en&entry=ttu",4.9,42.5850739,-76.3673128
ChIJmXhy4qBw2okRwzd4WjOVyEU,5028433031752857539,Toad's Too Ice Cream Oasis,Ice cream shop,False,260,False,"https://www.google.com/maps/place/Toad's+Too+Ice+Cream+Oasis/@42.5127722,-76.3445396,17z/data=!3m1!4b1!4m6!3m5!1s0x89da70a0e2727899:0x45c895335a7837c3!8m2!3d42.5127722!4d-76.3445396!16s%2Fg%2F11cr_f5y59?hl=en&entry=ttu",4.7,42.5127722,-76.3445396
ChIJ1RVvKZ562okRhLtSwc_Bm2s,7754004281494256516,Dedrick's Farm Market,Market,False,171,False,"https://www.google.com/maps/place/Dedrick's+Farm+Market/@42.5042457,-76.2980346,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9e296f15d5:0x6b9bc1cfc152bb84!8m2!3d42.5042457!4d-76.2980346!16s%2Fg%2F11bzs436hf?hl=en&entry=ttu",4.7,42.5042457,-76.2980346
ChIJ4Sh1PKWf0IkRjdSrN2YEwr4,13745553849755358349,Dollar General,Dollar store,False,12,False,"https://www.google.com/maps/place/Dollar+General/@42.6131,-76.498,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09fa53c7528e1:0xbec2046637abd48d!8m2!3d42.6131!4d-76.498!16s%2Fg%2F11r_tsqw3z?hl=en&entry=ttu",3.3,42.6131,-76.498
ChIJ22oYJnqd0IkRjQp-FV3xxhg,1785379684393814669,Dotties Ice Cream,Bakery,False,5,False,"https://www.google.com/maps/place/Dotties+Ice+Cream/@42.5588048,-76.4641158,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09d7a26186adb:0x18c6f15d157e0a8d!8m2!3d42.5588048!4d-76.4641158!16s%2Fg%2F11hb37jfym?hl=en&entry=ttu",5.0,42.5588048,-76.4641158
ChIJpaKEAfWP0IkRdIVR80tYIII,9376591507413370228,"Jojo Cook, LLC",Bakery,False,2,False,"https://www.google.com/maps/place/Jojo+Cook,+LLC/@42.5433836,-76.6636702,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08ff50184a2a5:0x8220584bf3518574!8m2!3d42.5433836!4d-76.6636702!16s%2Fg%2F11s5p58fj4?hl=en&entry=ttu",5.0,42.5433836,-76.6636702
ChIJDRdlHA-B0IkRUNzytpfTG5Y,10816471578623269968,Sprinkles Donuts,Donut shop,False,0,False,"https://www.google.com/maps/place/Sprinkles+Donuts/@42.4444892,-76.5090251,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810f1c65170d:0x961bd397b6f2dc50!8m2!3d42.4444892!4d-76.5090251!16s%2Fg%2F11jt3j8g70?hl=en&entry=ttu",,42.4444892,-76.5090251
ChIJ42nx7I-B0IkRywK_-BeeN88,14931576915364872907,310 Stewart Ave Inc,Bakery,False,3,False,"https://www.google.com/maps/place/310+Stewart+Ave+Inc/@42.4419966,-76.489995,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818fecf169e3:0xcf379e17f8bf02cb!8m2!3d42.4419966!4d-76.489995!16s%2Fg%2F1tcv2f64?hl=en&entry=ttu",3.0,42.4419966,-76.489995
ChIJN4Ye0xZGrYARco5iqHsVldo,15750518892648369778,Ania's Confections,Bakery,False,1,False,"https://www.google.com/maps/place/Ania's+Confections/@42.414882,-76.580642,11z/data=!3m1!4b1!4m6!3m5!1s0x80ad4616d31e8637:0xda95157ba8628e72!8m2!3d42.414882!4d-76.580642!16s%2Fg%2F11tsqkc3pf?hl=en&entry=ttu",5.0,42.414882,-76.580642
ChIJg4-OcVeC0IkR2MaC5ZHVSpg,10973818264639162072,BJ's Bakery,Bakery,False,3,False,"https://www.google.com/maps/place/BJ's+Bakery/@42.4866546,-76.492506,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08257718e8f83:0x984ad591e582c6d8!8m2!3d42.4866546!4d-76.492506!16s%2Fg%2F11b7rtx473?hl=en&entry=ttu",3.0,42.4866546,-76.492506
ChIJtQmHTNh52okRnOLXSTxDFI8,10309939373173891740,The Rolling Pops,Bakery,False,0,False,"https://www.google.com/maps/place/The+Rolling+Pops/@42.4812687,-76.4079393,17z/data=!3m1!4b1!4m6!3m5!1s0x89da79d84c8709b5:0x8f14433c49d7e29c!8m2!3d42.4812687!4d-76.4079393!16s%2Fg%2F11j6tf8411?hl=en&entry=ttu",,42.4812687,-76.4079393
ChIJM72JDDqB0IkR4ZBRvFwIp-A,16187916579996012769,Mama Said Hand Pies,Bakery,False,58,False,"https://www.google.com/maps/place/Mama+Said+Hand+Pies/@42.4388042,-76.5000702,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0813a0c89bd33:0xe0a7085cbc5190e1!8m2!3d42.4388042!4d-76.5000702!16s%2Fg%2F11fm_d8kqh?hl=en&entry=ttu",4.8,42.4388042,-76.5000702
ChIJIX94p_-B0IkR8jw66Ylwxio,3082274732607421682,Rashida Sawyer Bakery,Bakery,False,80,False,"https://www.google.com/maps/place/Rashida+Sawyer+Bakery/@42.4387297,-76.4995053,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081ffa7787f21:0x2ac67089e93a3cf2!8m2!3d42.4387297!4d-76.4995053!16s%2Fg%2F11jgn_mpd0?hl=en&entry=ttu",4.8,42.4387297,-76.4995053
ChIJ5ce-hwuB0IkRYPtorNoEw3g,8701804242251873120,Ithaca Breadworks,Bakery,False,0,False,"https://www.google.com/maps/place/Ithaca+Breadworks/@42.4383591,-76.4662408,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b87bec7e5:0x78c304daac68fb60!8m2!3d42.4383591!4d-76.4662408!16s%2Fg%2F11jsr8nd9s?hl=en&entry=ttu",,42.4383591,-76.4662408
ChIJ____Iw6B0IkRYSyoE7rVywI,201489603518540897,Walmart Bakery,Bakery,False,1,False,"https://www.google.com/maps/place/Walmart+Bakery/@42.427751,-76.5137766,18z/data=!3m1!4b1!4m6!3m5!1s0x89d0810e23ffffff:0x2cbd5ba13a82c61!8m2!3d42.427751!4d-76.5137766!16s%2Fg%2F11r_ggkv9n?hl=en&entry=ttu",5.0,42.427751,-76.5137766
ChIJAQCUODCA0IkRi7GlTjU-oqs,12367515925386473867,Black Opal Bakery,Bakery,False,0,False,"https://www.google.com/maps/place/Black+Opal+Bakery/@42.4013919,-76.4692547,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0803038940001:0xaba23e354ea5b18b!8m2!3d42.4013919!4d-76.4692547!16s%2Fg%2F11sv1lvj_r?hl=en&entry=ttu",,42.4013919,-76.4692547
